,0
1,-9.094947017729282e-13
2,1634.8462849999999
3,-4.547473508864641e-13
4,0.0
5,1514.814995
6,-4.547473508864641e-13
7,0.0
8,0.0
9,0.0
10,0.0
11,3490.412254536232
12,6900.0
13,3903.361858
14,4673.863257999999
15,0.0
16,0.0
17,0.0
18,0.0
19,2076.695765
20,1593.619631
21,0.0
22,1410.0045069999996
23,0.0
24,1.8189894035458565e-12
