,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,10536.7341895432,15848.088770573599,19278.558844576786,17556.046449428708,12965.685495080881,12965.685495080881,12965.685495080881,19186.725495080886,25407.765495080886,29958.682297020085,36000.0,36000.0,36000.0,36000.0,36000.0,36000.0,36000.0
