,0
1,2500.0
2,0.0
3,2500.0
4,2500.0
5,0.0
6,2500.0
7,2500.0
8,0.0
9,0.0
10,1576.947603358487
11,0.0
12,0.0
13,0.0
14,9.094947017729282e-13
15,1641.7091099999898
16,864.3669389999986
17,2500.0
18,465.01545913052723
19,0.0
20,0.0
21,2499.9999999999995
22,0.0
23,1623.7113402061834
24,2500.000000000006
