,0
1,3435.402681999999
2,0.0
3,3443.1027299999996
4,3560.190925
5,0.0
6,3565.2705749999996
7,3324.186025
8,6900.0
9,6900.0
10,6900.0
11,0.0
12,0.0
13,0.0
14,0.0
15,6899.9999999999945
16,6900.0
17,6900.0
18,6900.0
19,0.0
20,0.0
21,3602.9921489999992
22,-2.2737367544323206e-13
23,2755.9628342061833
24,3567.890491000004
