,0
1,0.0
2,2500.0
3,0.0
4,0.0
5,2500.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,2500.0
12,2199.999999999999
13,2500.0
14,2500.0
15,0.0
16,0.0
17,0.0
18,0.0
19,2500.0
20,2500.0
21,4.547473508864641e-13
22,2500.0
23,2.2737367544323206e-13
24,3.183231456205249e-12
