,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,6900.000000000002
9,6900.000000000002
10,3806.450622809225
11,0.0
12,2976.867922
13,0.0
14,0.0
15,6900.000000000002
16,2300.0
17,2300.0
18,2300.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
