,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,1500.0,1500.0,1500.0,2725.0,5150.0,7575.0,10000.0,9217.535594845362,8177.3625474226765,6612.225235051537,4034.905647422671,1457.5860597938045,2729.639175257733,5154.639175257733,5154.639175257733,5154.639175257733,5154.639175257733,5154.639175257733,2577.3195876288664,0.0,0.0,0.0,1575.0,4000.0
