,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,-1.8189894035458565e-12
10,0.0
11,2500.0
12,2500.0
13,2500.0
14,2199.999999999998
15,-1.8189894035458565e-12
16,0.0
17,1.8189894035458565e-12
18,0.0
19,2500.0
20,2500.0
21,0.0
22,0.0
23,0.0
24,0.0
