,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,1.8189894035458565e-12
9,0.0
10,0.0
11,0.0
12,0.0
13,5605.052320000001
14,7778.757148999999
15,0.0
16,0.0
17,0.0
18,9.094947017729282e-13
19,792.3571820000002
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
