,0
1,0.0
2,-3.637978807091713e-12
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,2500.0
12,2500.0
13,2500.0
14,0.0
15,1904.5000000000587
16,0.0
17,0.0
18,0.0
19,2500.0
20,2500.0
21,0.0
22,-5.4569682106375694e-12
23,0.0
24,0.0
