,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,11221.04,17442.08,23663.120000000003,29884.160000000007,36105.200000000004,42326.24000000001,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,45301.52000000002,37801.52000000001,30301.52000000001,35336.87999999998,41557.91999999999,47778.95999999999,54000.0
2,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,11312.0,14624.0,17936.0,21248.0,21248.0,21248.0,21248.000000000156,21248.000000000156,21248.000000000156,21248.000000000156,24560.000000000156,27872.000000000156,27872.000000000156,27872.000000000156,27872.000000000156,27872.000000000156,27872.000000000156,27872.000000000156
