,0
1,2500.0
2,0.0
3,0.0
4,0.0
5,2500.0
6,0.0
7,2500.0
8,1262.8865979381408
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,2500.0000000000646
18,2500.0
19,0.0
20,0.0
21,-5.799732395193507e-12
22,0.0
23,1623.71134020619
24,2499.999999999996
