,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,3925.0,6350.0,6350.0,6350.0,6350.0,7575.0,10000.0,9217.535594845362,7731.958762886599,5154.639175257733,2577.3195876288664,0.0,1361.2610022600002,3469.9083625200005,3469.9083625200005,1370.8088701030929,1370.8088701030929,1370.8088701030929,934.4127515463919,0.0,0.0,0.0,1575.0,4000.0
