,0
1,2500.0
2,2500.0
3,0.0
4,0.0
5,0.0
6,1262.8865979381444
7,2500.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1403.3618580000002
14,2173.8632580000003
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,1623.7113402061857
24,2500.0
