,0
1,3435.402682
2,3365.153715
3,943.1027300000001
4,1060.190925
5,985.185005
6,2328.1571729381444
7,3324.186025
8,6900.0
9,6467.958329
10,5918.183193
11,4994.2991489999995
12,3923.132078
13,0.0
14,0.0
15,5258.29089
16,3999.506553355599
17,6252.399288
18,6634.321605
19,0.0
20,0.0
21,1102.9921490000002
22,1089.9954930000001
23,2755.9628342061856
24,3567.890491
