,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,1193.2714449999994
13,1105.0332540000004
14,3078.757149000001
15,1393.9784509999997
16,0.0
17,0.0
18,0.0
19,437.7301119999995
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
