,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,2394.603141463618
12,6423.132078000001
13,0.0
14,0.0
15,9.094947017729282e-13
16,0.0
17,0.0
18,-9.094947017729282e-13
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
