,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,0.0,0.0,0.0,2500.0,0.0,1262.8865979381428,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.000000000002,2500.0000000000014,0.0,0.0,0.0,0.0,1623.7113402061814,2500.0000000000036
