,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,-1.8189894035458565e-12
11,0.0
12,3051.515227000029
13,3105.0523200000007
14,5578.757149000001
15,3893.978450999999
16,0.0
17,0.0
18,-1.9099388737231493e-11
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
