,0
1,0.0
2,0.0
3,0.0
4,2500.0
5,2500.0
6,1424.6997555531952
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,237.33232000000135
13,2500.0
14,2500.0
15,2500.0
16,1468.583590000002
17,1063.5264570000018
18,39.83598351545879
19,0.0
20,0.0
21,0.0
22,0.0
23,2500.0
24,1100.4281198852173
