,import_price,export_price,grid_import_ph1,grid_import_ph2,grid_import_ph3,grid_export_ph1,grid_export_ph2,grid_export_ph3,grid_import_ph1*import_price,grid_import_ph2*import_price,grid_import_ph3*import_price,total_grid_import*import_price,grid_export_ph1*export_price,grid_export_ph2*export_price,grid_export_ph3*export_price,total_grid_export*export_price
1,0.0901,0.08,1356.364881312715,1462.513119312715,1568.661357312715,0.0,0.0,0.0,122.20847580627562,131.77243205007562,141.33638829387561,395.31729615022687,0.0,0.0,0.0,0.0
2,0.0901,0.08,865.153715,963.335452,1061.5171890000001,0.0,0.0,0.0,77.9503497215,86.7965242252,95.64269872890002,260.38957267560005,0.0,0.0,0.0,0.0
3,0.0901,0.08,943.1027300000001,1049.3069389999998,1155.511149,0.0,0.0,0.0,84.973555973,94.54255520389998,104.11155452489999,283.62766570179997,0.0,0.0,0.0,0.0
4,0.0901,0.08,1060.190925,1178.156606,1296.1222870000001,0.0,0.0,0.0,95.52320234250001,106.1519102006,116.78061805870001,318.45573060180004,0.0,0.0,0.0,0.0
5,0.0901,0.08,1818.5183383333333,1928.0232113333334,2037.5280843333333,0.0,0.0,0.0,163.84850228383334,173.71489134113332,183.58128039843334,521.1446740234001,0.0,0.0,0.0,0.0
6,0.0901,0.08,1065.270575,1187.001551,1308.732526,0.0,0.0,0.0,95.9808788075,106.9488397451,117.9168005926,320.8465191452,0.0,0.0,0.0,0.0
7,0.0901,0.08,1657.5193583333332,1769.3133573333332,1881.1073563333332,0.0,0.0,0.0,149.34249418583332,159.41513349573333,169.4877728056333,478.24540048719996,0.0,0.0,0.0,0.0
8,0.0901,0.08,1592.3238063333333,1733.4513553333334,1874.5789053333333,0.0,0.0,0.0,143.46837495063332,156.18396711553333,168.89955937053332,468.55190143669995,0.0,0.0,0.0,0.0
9,0.1558,0.08,175.63452266666673,406.2402196666667,636.8459156666668,0.0,0.0,0.0,27.363858631466673,63.29222622406667,99.22059366086668,189.87667851640003,0.0,0.0,0.0,0.0
10,0.1558,0.08,684.8498596666666,1070.0804146666667,1455.3109686666664,0.0,0.0,0.0,106.69960813606664,166.71852860506667,226.73744891826664,500.15558565939995,0.0,0.0,0.0,0.0
11,0.2232,0.08,0.0,168.6526306666667,576.3394466666666,239.03418433333331,0.0,0.0,0.0,37.64326716480001,128.638964496,166.2822316608,19.122734746666666,0.0,0.0,19.122734746666666
12,0.2232,0.08,0.0,0.0,0.0,795.5142969999997,397.7571479999997,0.0,0.0,0.0,0.0,0.0,63.64114375999998,31.820571839999975,0.0,95.46171559999995
13,0.1558,0.08,0.0,0.0,92.05450805622297,644.6343279437773,276.28990994377716,0.0,0.0,0.0,14.342092355159538,14.342092355159538,51.570746235502185,22.103192795502174,0.0,73.67393903100435
14,0.1558,0.08,0.0,0.0,0.0,1340.529924666667,1026.2523826666672,711.9748416666669,0.0,0.0,0.0,0.0,107.24239397333336,82.10019061333338,56.95798733333335,246.3005719200001
15,0.1558,0.08,0.0,0.0,0.0,808.3757766666665,464.6594836666666,120.94319066666662,0.0,0.0,0.0,0.0,64.67006213333332,37.17275869333333,9.67545525333333,111.51827607999996
16,0.1558,0.08,0.0,0.0,374.83907499999987,374.8390760000002,0.0,0.0,0.0,0.0,58.399927884999975,58.399927884999975,29.987126080000017,0.0,0.0,29.987126080000017
17,0.1558,0.08,0.0,0.0,0.0,586.183786,293.0918929999998,0.0,0.0,0.0,0.0,0.0,46.894702880000004,23.447351439999984,0.0,70.34205431999999
18,0.1558,0.08,0.0,0.0,140.9925629999998,265.67839500000014,62.34291600000006,0.0,0.0,0.0,21.966641315399965,21.966641315399965,21.25427160000001,4.987433280000005,0.0,26.241704880000015
19,0.2232,0.08,0.0,0.0,0.0,291.82007499999975,145.91003699999976,0.0,0.0,0.0,0.0,0.0,23.34560599999998,11.67280295999998,0.0,35.01840895999996
20,0.2232,0.08,73.04703566666672,193.9723406666667,314.8976456666667,0.0,0.0,0.0,16.304098360800012,43.29462643680001,70.2851545128,129.88387931040003,0.0,0.0,0.0,0.0
21,0.1558,0.08,269.6588156666669,394.38380266666695,519.1087896666668,0.0,0.0,0.0,42.0128434808667,61.44499645546671,80.87714943006668,184.3349893664001,0.0,0.0,0.0,0.0
22,0.1558,0.08,256.66215966666687,379.8605806666669,503.05900066666686,0.0,0.0,0.0,39.98796447606669,59.1822784678667,78.37659230386669,177.5468352478001,0.0,0.0,0.0,0.0
23,0.0901,0.08,1965.5848273333331,2093.722775333333,2221.860723333333,0.0,0.0,0.0,177.0991929427333,188.64442205753332,200.18965117233333,565.9332661725999,0.0,0.0,0.0,0.0
24,0.0901,0.08,1609.127604402062,1730.1917484020619,1851.255893402062,0.0,0.0,0.0,144.98239715662578,155.89027653102576,166.79815599552578,467.6708296831773,0.0,0.0,0.0,0.0
