,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,1714.0282264666666,1642.9095324666669,1717.410490866667,1061.0910474,985.4003168,1083.4554962,933.3620028,1065.6849568,1648.8579044,2687.5182723999997,2439.228462,1957.1414340000001,1427.7151139999999,827.553422,1199.384338,1678.384233,1323.6559389999998,2525.0735631333337,2490.5692313333334,2548.8821261333337,2648.045122733334,2634.603001533334,2678.178849533334,2614.235910333334
2,1820.1764644666669,1741.091269466667,1823.6146998666668,1179.0567283999999,1094.9051898,1205.1864722,1045.1560018,1206.8125058,1879.4636014,3072.7488273999998,2846.915277,2354.898583,1796.059532,1141.8309639999998,1543.100631,2053.223309,1616.747832,2728.409042133334,2636.4792693333334,2669.8074311333335,2772.770109733334,2757.801422533334,2806.3167975333336,2735.3000543333337
3,1926.3247024666668,1839.273006466667,1929.818909866667,1297.0224094,1204.4100627999999,1326.9174472,1156.9500008,1347.9400558,2110.0692974,3457.9793813999995,3254.6020929999995,2752.655731,2164.40395,1456.1085050000002,1886.816924,2428.062384,1909.8397249999998,2931.7445211333334,2782.3893063333335,2790.7327361333337,2897.495096733334,2880.9998425333342,2934.454745533334,2856.3641993333335
