,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,6141.009527
9,5891.032144
10,5381.816807
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,6900.000000000002
17,6900.0000000000055
18,6900.000000000002
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
