,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,237.33232000000135
13,5605.052320000001
14,8078.757149000001
15,6093.978450999997
16,1468.583590000002
17,0.0
18,0.0
19,496.8571819999993
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
