,0
1,935.402682
2,865.153715
3,943.1027300000001
4,3560.190925
5,3485.1850050000003
6,3565.270575
7,2087.0726229381444
8,6900.0
9,5408.967856000002
10,2824.633815809225
11,0.0
12,0.0
13,0.0
14,0.0
15,2758.290890000002
16,1435.6330609999995
17,1652.3992879999996
18,2034.3216049999999
19,0.0
20,0.0
21,720.1552633556025
22,1089.9954930000001
23,2755.9628342061856
24,3567.890491
