,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,758.9904730000017
9,2500.0
10,2500.0
11,594.2991489999999
12,2500.0
13,0.0
14,0.0
15,2500.0
16,0.0
17,0.0
18,0.0
19,423.30423500000006
20,906.380369
21,382.8368856443976
22,0.0
23,0.0
24,0.0
